pair_id,A_qid,A_Self,A_Other,A_entropy,A_pmax,A_margin,A_correct,A_question_text,B_qid,B_Self,B_Other,B_entropy,B_pmax,B_margin,B_correct,B_question_text
intro_000,sqa_test_8e12cf0b4ea504403976485e99f13f469492029ac64dec21a92f2b014ba5e183,0.9410329483388522,0.2954994130499161,0.012865830303568446,0.9982721673516447,0.9965714908440133,0,,sqa_test_2b783ac39edc0407f7473cdf4a425b12d936f4650866f259327debf70a565329,0.025110942164025127,0.025006661281348815,0.9162426667107184,0.6473530449547531,0.40920517563352665,1,
intro_001,sqa_test_9d7286985a26c4ee2c1e1a3356b2deae6f41fe2d4246ac34be309c3e4ccac196,0.8849989655224795,0.19276395489658354,1.0373749299500171e-06,0.9999999437603797,0.9999999023610049,1,,sqa_test_2544b072d5c93430298e085d254e35f45e0d6dc07f20f96d09ffe1a9ff4a29ae,0.025631746837656642,0.02500647237152046,0.8357156550042436,0.6546607305531237,0.38175754434368964,0,
intro_002,sqa_test_3dd34561876ebf7e37841ffdc986cd3d87db3626558b39502994d7de071da475,0.7165072197135952,0.3353186415145487,0.0003842055790191922,0.9999684059206191,0.9999469611796371,1,,sqa_test_729bf2b485db21fc2ae9f63bc5577a6f22cccc30c4102a317255490b5a185e03,0.025770049870258688,0.025135270334153314,0.802048092940192,0.6998998085451044,0.472675622340917,0,
intro_003,sqa_test_f8ed4c657cf25c8582e23bfbf82e52d7b83558f3db7cbff84cc7eda43c170f36,0.7037142525351717,0.08348043435774587,6.776795611542114e-07,0.9999999647568808,0.9999999495269016,1,,sqa_test_92c799c5c3316a1bc4c80dba99293dde0459721c7f4a6f427f5c516395cd3f1a,0.025964740990142583,0.025060899538016615,0.7213651668351844,0.7421855159771141,0.5295457991523584,0,
intro_004,sqa_test_9d6461c01ef5e4a76979b171cd5f30c6219297d9bb191f4e0959becc6e88d336,0.6865274314953109,0.07616708372410624,1.3400792069420383e-05,0.99999915512492,0.9999987100400991,1,,sqa_test_661508102b2d53713ff201ba2fdb931f597b9c55a127e84d10bb50d31748bc2d,0.026049917727603795,0.02543144177862564,0.7089341677055728,0.7758091357819601,0.6409937188744346,0,
intro_005,sqa_test_a5a8e9ef594ee09aed97f76fe279d0fcbf91b927076d1601de65112dc8490a8e,0.6602717288304951,0.3659169948324808,0.0003756281331579999,0.9999694594447142,0.9999505345140485,1,,sqa_test_3a8a8815890d3a707e32240fdfaaf5a460c9bd506390eeaa74dd304d71641513,0.02616296735767406,0.02505922082601516,0.7212840311034556,0.7963047577236598,0.7011997083607585,1,
intro_006,sqa_test_98346bc0d022ba0823bd709ec3c59a6486b23f0bb9ee4da1c587a5acb35df035,0.588440820125811,0.2020667198399931,0.004651768651228543,0.9995147627036985,0.9992843148219774,0,,sqa_test_350e6e1b8effa2e1195d87025e6aa577fab644332fc8861641a7f41c386e6478,0.026349772472572967,0.025329863834417467,1.0818605849882568,0.6035369343662362,0.4075971794823433,0,
intro_007,sqa_test_d370c9537bcdee79fa11c26172e4a520a2fda9bfd0f4169c6328f547b71fcd8c,0.5865268049360447,0.07438049675434424,4.125549047593067e-06,0.9999997531512482,0.9999995429078647,0,,sqa_test_9dc8bbf691a84b956c81d92ce9542cebf8e6c30c908779bfe04535167233ba5d,0.026658810874073523,0.02503641386890931,0.6933980389861377,0.7981297466151653,0.675732578489606,1,
intro_008,sqa_test_1708f1d366967826783a38c86b6be67d85f997ee999f5927d75ae0218fc891a4,0.5644544306472161,0.07487892572062056,0.007679161840194826,0.9991107102830057,0.9984011675593477,1,,sqa_test_4d66cfb721680890a147cf169be129a6c8a117b50a040609430cef6e50303932,0.026663413552093954,0.02504066209430133,0.9327350350593133,0.611863694549398,0.3228397417941328,1,
intro_009,sqa_test_72cf4bc043e2e4a7ef2f1f6b0208afe7632debb41c1e71c6934011e5aa620ec3,0.5574704070945182,0.07602589405809294,0.025421548707424746,0.9966806230105876,0.9947565764308727,0,,sqa_test_7ebf0694d04ab70a4ee0674fbbb697c101f3706e462a02fc135eb39bcd69896d,0.02691868631438748,0.025233705248558717,0.9648349210539838,0.6020026762502096,0.3805382681275698,0,
intro_010,sqa_test_9a2eea65cb48b8e7ce6532236545e7ce3d5d0d48762fc6aba5a53299f6915b86,0.5254636548702243,0.07849026043784631,0.0010733644135628483,0.9999011512455531,0.9998263068150437,1,,sqa_test_3f5d0ac03f186f3c528162f208950ad453ec97cc438366e5b8d98c54ab344ce5,0.028395734036303764,0.02505216860142162,0.6785599091491064,0.8038136796104971,0.6950293195058805,0,
intro_011,sqa_test_20dffbea5716c531a77979d8a6c40e019b3c0fe73a78dd3515c6fd1a489aff67,0.4821236467273415,0.3045198371442031,0.0001127408150776248,0.9999917447551876,0.9999869596778683,1,,sqa_test_cb3011a87b3c4cb49c8147075d928d4036a688f60ec14e349a95dc203d3e2a63,0.028830359345679155,0.025019468148469247,0.5918616190157987,0.8122803960218222,0.6711272221075825,1,
intro_012,sqa_test_579d281ec7379066ba2b7e38eade396a13256df79af8505a3769242544b135b5,0.47399232510380374,0.10231888142440936,0.029500954245418716,0.9961091307838993,0.9941861875728605,1,,sqa_test_4b9e854eb0ced6c1badd117a7e0bc84daa2908ec5a68f6191b6e751a2881172a,0.029273548853371075,0.02501170505926482,0.9132363147794955,0.7028857117985013,0.5644793088111661,0,
intro_013,sqa_test_3b34496e100fe4572cf87f24ac1e18678924f177e7b39e7a03acfa9a7524078a,0.41062894688383117,0.10303722971018366,0.0018680233159819595,0.9998178718109316,0.9996780557039244,0,,sqa_test_104c0e5526f9e0135cf80fe8428f3d0a2bc32ad026a28a107e2ecd976346bc4e,0.029860331114198776,0.025141003173540642,0.7547434210827374,0.7579788116818392,0.6417389892187794,0,
intro_014,sqa_test_36a4da74fe89fac75dc7d2eebe47f7a6767069c1d0e7c0b9c2251a443034d775,0.3791029602978472,0.07950868600613234,0.010387050381150904,0.9988041208404911,0.9981781435628662,0,,sqa_test_f5a60f17947489a51e005ea6167f0e0dac13c0e8d4e6fa825b54a15fed311876,0.029894673425740155,0.025003792677252345,0.6218462091924271,0.8276511065378883,0.7404173126018326,1,
intro_015,sqa_test_fcfba6f3e0f42b43e146ca4066db9b84d049661c70cc17d09ad100738eef850a,0.37803184921055255,0.07533891724559827,1.0522260839547575e-05,0.9999993438673284,0.999998951081372,1,,sqa_test_71197e7ac40685beefe9728e7a63fad6f4acce9f4643e3e3b68b0fdd74462840,0.03171344995955861,0.026301306387229727,0.7627200049436059,0.7349412847618126,0.570953727967637,1,
intro_016,sqa_test_ab36bdcdbf1d1092e347560d7352a497c54dada41b966347e3af76d538463a4a,0.3758271867749641,0.08026955658047087,0.06259002102577976,0.9903385277707641,0.9844497583832047,0,,sqa_test_c5792cab43b4fb85a829692fd2af7f699fce26b2d7c1fefd5fcfa2c941fede17,0.032577951776642446,0.025003117819235463,0.6785325810375693,0.7357639160817416,0.496896338213754,1,
intro_017,sqa_test_2e6ae3cb9e1b010d46c351f0f5ace3bb5251468a1afc36f420e972bc0f474906,0.3099847233977298,0.07319639970201436,0.016783499940853968,0.9978421741109065,0.9961422306469023,1,,sqa_test_7aea7de03f47d6d743bd55b4d89e9fe5d040fe2f776a33a7f23a54a590fe9558,0.037989386613967,0.025068027997587627,0.6180631515207501,0.7636786104691233,0.5448810187895187,1,
intro_018,sqa_test_f1f3c119a9da65b89e0f90622a0773281b66371765ab3870773895b3700ad805,0.3068351186158658,0.0905579160389219,0.01491288575590697,0.9979881363863612,0.9960615660946589,1,,sqa_test_497066eb4423ab81e4920e2e0207bcb2782b0955f0fae7a8ed1ee07388780b06,0.04260661177661304,0.02590100015949049,0.5894025294682526,0.7983801257197493,0.6202374483721764,1,
